,owner,first_appearance,last_activity,inputBTC,inputEUR,outputBTC,outputEUR,number_of_transactions,avg_volume_per_transaction
60595,9337,1587991656.2419999,1587992095.738,0.85207071,0.0,0.0,16280.0,6.0,0.142011785
60599,9338,1587992661.558,1587992661.558,0.74396953,8960.0,0.75775026,8965.0,15.0,0.10011465266666668
60600,9339,1587992672.6790001,1587993441.0089998,0.0,1951.25,0.11437269,0.0,9.0,0.012708076666666667
60610,9340,1587993492.895,1587993902.9529998,0.01092895,208.1,0.01307422,188.22,3.0,0.008001056666666666
60614,9341,1587993917.496,1587994136.44,0.00980184,3444.19,0.30976647,266.77,13.0,0.024582177692307694
60618,9342,1587994157.458,1587994193.0310001,0.022546419999999998,0.0,0.0,211.17000000000002,2.0,0.011273209999999999
60621,9343,1587994301.9859998,1587994403.308,0.06812441,2632.0,0.21969705,1000.0,11.0,0.026165587272727272
60624,9344,1587994404.145,1587994693.444,2.3327984900000005,3941.16,0.34670325999999996,23095.579999999998,79.0,0.03391774367088608
60631,9345,1587994732.772,1587994732.772,0.0019722000000000003,5176.41,0.0,20503.690000000002,14.0,0.0001408714285714286
60632,9346,1587994800.032,1587994999.078,0.0,30.0,0.00398811,0.0,1.0,0.00398811
60637,9347,1587995120.337,1587995120.337,0.0,30.0,0.00399218,0.0,1.0,0.00399218
60638,9348,1587995253.759,1587996199.437,0.08328311,370.0,0.02718031,1062.95,10.0,0.011046341999999999
60647,9349,1587996260.423,1587996260.423,0.0,30.0,0.00398778,0.0,1.0,0.00398778
60648,9350,1587996282.356,1587996490.252,0.006006,45.0,0.00605037,42.68,2.0,0.006028185
60654,9351,1587996791.314,1587997469.167,0.0,2030.0,0.09298967,0.0,2.0,0.046494835
60657,9352,1587997606.0259998,1587998733.528,0.0,30.0,0.00244426,30.73,2.0,0.00122213
60666,9353,1587998773.756,1587998773.756,0.007077199999999999,290.19,0.03153835,50.19,6.0,0.0064359249999999995
60667,9354,1587998861.416,1587999415.905,0.0,1957.15,0.27,0.0,1.0,0.27
60671,9355,1587999664.9190001,1588003043.036,0.0,945.11,0.12471192,0.0,2.0,0.06235596
60681,9356,1588003045.359,1588003045.359,0.11851992,5000.0,0.60492991,1062.9,7.0,0.10334997571428571
60682,9357,1588003636.1260002,1588003636.1260002,0.0,2372.64,0.11834718,0.0,4.0,0.029586795
60683,9358,1588003696.707,1588006526.719,0.0,1265.0,0.16637591000000002,0.0,3.0,0.05545863666666667
60693,9359,1588006849.349,1588011659.5449998,0.0,3393.7,0.40684557,0.0,11.0,0.036985960909090905
60715,9360,1588011686.206,1588011867.53,0.09190979,1271.0,0.14728302,760.0,10.0,0.023919280999999997
60717,9361,1588012086.577,1588012790.488,0.0,30.0,0.0,0.0,1.0,0.0
60723,9362,1588012831.205,1588015040.3539999,0.0,2500.0,0.34372564,0.0,1.0,0.34372564
60734,9363,1588015304.7129998,1588016968.2540002,0.0,2000.0,0.27442157,0.0,1.0,0.27442157
60741,9364,1588016996.524,1588017209.92,0.0,11300.0,1.5075364399999998,0.0,5.0,0.30150728799999993
60744,9365,1588017336.452,1588021945.268,1.01236662,0.0,0.0,9291.910000000002,11.0,0.0920333290909091
60759,9366,1588022007.831,1588022007.831,0.00486477,0.0,0.0,34.39,1.0,0.00486477
60760,9367,1588022052.3379998,1588027985.8569999,0.01757485,0.0,0.0,145.6,2.0,0.008787425
60772,9368,1588028148.39,1588029925.686,0.0,150.0,0.02051457,0.0,1.0,0.02051457
60776,9369,1588031262.82,1588058067.515,0.0,55.0,0.00654652,99.43,2.0,0.00327326
60814,9370,1588058325.22,1588058823.721,0.0,3786.0,0.29387718,0.0,6.0,0.04897953
60818,9371,1588058882.2489998,1588059939.015,0.09131067999999999,1000.0,0.08192273,2924.27,7.0,0.024747629999999996
60822,9372,1588060054.553,1588060563.655,0.0,7268.49,1.0,0.0,1.0,1.0
60827,9373,1588060677.604,1588061646.925,0.20613499999999998,3337.0,0.38196863,1837.2,3.0,0.19603454333333334
60836,9374,1588061733.401,1588061733.401,0.0,2000.0,0.12952334,0.0,4.0,0.032380835
60837,9375,1588061734.8569999,1588062302.891,0.48904797,1000.0,0.13689210000000002,16327.550000000001,9.0,0.06954889666666667
60842,9376,1588062338.446,1588062351.2659998,0.0,5300.79,0.13804518,5064.79,6.0,0.023007529999999998
60844,9377,1588062414.9740002,1588062414.9740002,0.0,230.0,0.01368086,0.0,3.0,0.0045602866666666665
60845,9378,1588062606.329,1588063029.3820002,0.03981303,2258.27,0.13522853,1260.27,6.0,0.029173593333333334
60851,9379,1588063193.517,1588063528.727,0.0,6200.0,0.76621457,0.0,9.0,0.08513495222222223
60860,9380,1588063651.667,1588063694.689,0.0,1900.0,0.25171926,0.0,2.0,0.12585963
60863,9381,1588063859.575,1588063871.172,0.05788746,52657.07,4.108681009999999,489.37,25.0,0.16666273879999996
60865,9382,1588063965.979,1588064043.764,0.00539372,243.0,0.02928275,52.94,6.0,0.005779411666666667
60867,9383,1588064057.8140001,1588065599.309,0.0,180.0,0.02256147,0.0,2.0,0.011280735
60877,9384,1588065657.234,1588065794.424,0.0,3250.0,0.30133052000000005,0.0,7.0,0.04304721714285715
60879,9385,1588065842.5649998,1588066242.619,0.00953774,3633.66,0.5,84.18,2.0,0.25476887
60883,9386,1588066369.412,1588069307.131,0.0,24014.999999999996,2.8491510399999997,0.0,4.0,0.7122877599999999
60902,9387,1588069352.128,1588069352.128,0.0,689.5,0.07547699999999999,0.0,3.0,0.025158999999999997
60903,9388,1588069362.66,1588069362.66,0.0,1500.0,0.20629414,0.0,1.0,0.20629414
60904,9389,1588069436.093,1588069436.093,1.9874307999999998,16031.09,1.98802338,18678.78,5.0,0.795090836
60905,9390,1588069720.476,1588070749.339,0.39522955,2500.0,0.30102736,2807.55,3.0,0.23208563666666668
60917,9391,1588070783.147,1588071299.523,0.0,2815.0,0.15340745,0.0,13.0,0.011800573076923077
60925,9392,1588071302.479,1588071843.04,0.01669068,1567.66,0.13847626,211.49,10.0,0.015516693999999998
60931,9393,1588072160.9139998,1588072457.519,0.0,330.0,0.04138008,0.0,3.0,0.01379336
60933,9394,1588072557.258,1588072557.258,1.41104127,18395.879999999997,1.78296103,14094.65,11.0,0.29036384545454547
60934,9395,1588072559.612,1588072588.527,0.26042603,1863.98,0.25624658,4104.2,2.0,0.258336305
60936,9396,1588072948.104,1588073290.0649998,0.01267647,100.0,0.01363096,109.12,2.0,0.013153715
60940,9397,1588073337.449,1588074257.486,0.00389813,30.0,0.00399639,33.65,2.0,0.00394726
60946,9398,1588074432.906,1588076746.744,0.0,45.0,0.00605092,0.0,1.0,0.00605092
60955,9399,1588076850.824,1588077157.867,0.11,20000.0,2.66430751,1072.72,3.0,0.9247691699999999
60957,9400,1588077192.8830001,1588078700.7710001,0.0,14382.77,1.25157062,0.0,13.0,0.09627466307692309
60961,9401,1588078936.431,1588084236.1539998,0.0,14215.0,0.6552766,0.0,7.0,0.09361094285714286
60978,9402,1588084392.218,1588084549.1580002,0.04064222,10127.75,1.09823708,540.2,62.0,0.01836902096774194
60981,9403,1588084591.1020002,1588084591.1020002,0.0,31000.0,3.87939675,0.0,3.0,1.29313225
60982,9404,1588084616.309,1588084616.309,0.29349729,2455.0,0.29387955,2539.8,8.0,0.073422105
60983,9405,1588084802.016,1588085297.415,0.0,8050.0,0.97990769,0.0,3.0,0.32663589666666665
60992,9406,1588085416.792,1588085901.5619998,0.0,200.0,0.02426409,0.0,3.0,0.00808803
60996,9407,1588085937.854,1588085957.245,0.00237019,168.0,0.017428859999999997,49.28,3.0,0.006599683333333333
60998,9408,1588086034.5830002,1588087074.889,0.0,600.0,0.06842691,0.0,2.0,0.034213455
61007,9409,1588087310.29,1588088421.027,0.9197653100000001,0.0,0.0,7238.77,5.0,0.183953062
61014,9410,1588088953.717,1588088992.649,0.0,8499.880000000001,1.0770085699999998,0.0,3.0,0.3590028566666666
61017,9411,1588089000.396,1588089910.5779998,0.07941079,988.36,0.08193642999999999,1065.47,23.0,0.0070150965217391295
61023,9412,1588089935.572,1588090423.544,0.05738736,295.74,0.02758879,424.88,5.0,0.01699523
61025,9413,1588090690.084,1588090690.084,0.026491200000000003,18084.66,0.67337767,237.55,7.0,0.09998126714285716
61026,9414,1588090720.279,1588091904.5609999,0.9285,10560.0,1.31095264,7645.77,4.0,0.55986316
61038,9415,1588091913.54,1588091913.54,0.91067811,75612.22,5.51591226,8086.02,33.0,0.19474516272727274
61039,9416,1588092153.619,1588092320.979,1.0890581099999999,22688.54,1.55376969,13038.539999999999,26.0,0.10164722307692307
61042,9417,1588092348.78,1588093246.068,0.0,250.0,0.02560588,0.0,2.0,0.01280294
61047,9418,1588093287.957,1588093988.5500002,0.53704937,32983.02,4.36585615,5594.02,18.0,0.27238364
61052,9419,1588094496.608,1588094871.9390001,0.0,100.0,0.01350436,0.0,1.0,0.01350436
61058,9420,1588094876.1390002,1588096223.169,0.0,1500.0,0.18881501,0.0,2.0,0.094407505
61063,9421,1588096539.867,1588096557.524,2.22935411,28377.0,2.5285767,22377.45,17.0,0.27987828294117645
61066,9422,1588096961.369,1588104505.32,1.8998,17000.0,2.18706596,21288.48,6.0,0.6811443266666667
61101,9423,1588105029.1950002,1588105149.239,0.0,1030.0,0.12726476,0.0,3.0,0.04242158666666667
61103,9424,1588105212.001,1588105212.001,0.0,250.0,0.01272417,0.0,5.0,0.002544834
61104,9425,1588105285.5609999,1588105647.67,0.45107246,8507.79,0.56361565,12010.0,17.0,0.05968753588235294
61109,9426,1588106037.982,1588106037.982,0.9268015300000001,44748.66,4.248373969999998,9960.100000000002,64.0,0.08086211718749997
61110,9427,1588106067.247,1588108156.947,0.11204709,1123.25,0.13959256,920.46,9.0,0.027959961111111112
61119,9428,1588108250.121,1588110133.107,0.09424806,0.0,0.0,828.7499999999999,6.0,0.015708009999999998
61126,9429,1588110146.1939998,1588112337.3939998,0.21302524,2583.59,0.21343980999999998,2816.01,19.0,0.022445528947368423
61130,9430,1588113266.107,1588113266.107,0.07759804,1822.98,0.07716547,1498.7400000000002,15.0,0.010317567333333333
61131,9431,1588113283.7,1588140564.062,0.16785767000000001,1655.8000000000002,0.18104889999999998,1663.55,13.0,0.026838966923076926
61179,9432,1588140661.169,1588144105.8409998,0.0,30.0,0.0,0.0,1.0,0.0
61202,9433,1588144169.944,1588144757.5660002,0.0,65.0,0.00856486,0.0,1.0,0.00856486
61217,9434,1588144760.876,1588145126.641,0.01512568,380.0,0.02340023,330.0,10.0,0.0038525910000000003
61226,9435,1588145168.992,1588145269.854,0.0,8000.0,1.07025219,0.0,1.0,1.07025219
61230,9436,1588145327.6369998,1588145357.0419998,0.0,49000.0,5.83942094,0.0,4.0,1.459855235
61232,9437,1588145693.799,1588145946.1100001,0.0,351.0,0.01422437,0.0,2.0,0.007112185
61243,9438,1588145967.558,1588146210.264,0.09646842,1750.83,0.11089179,1679.83,25.0,0.0082944084
61248,9439,1588146303.5340002,1588146694.429,0.0,9600.0,1.15133732,0.0,5.0,0.23026746400000003
61259,9440,1588146819.477,1588148118.0140002,0.06164282,1078.06,0.05606488,778.06,5.0,0.02354154
61269,9441,1588148144.3409998,1588148563.521,0.0,835.0,0.02931358,0.0,7.0,0.004187654285714285
61274,9442,1588148614.3769999,1588148695.498,0.006244410000000001,560.0,0.06771233,77.00999999999999,5.0,0.014791348000000001
61279,9443,1588148725.579,1588148725.579,0.013130100000000002,1128.0,0.1346023,103.0,4.0,0.0369331
61280,9444,1588148842.817,1588151469.297,0.0,505.0,0.04002791,0.0,2.0,0.020013955
61302,9445,1588151499.541,1588151589.619,0.00367287,42.0,0.00548662,31.85,2.0,0.004579745
61306,9446,1588151624.036,1588152300.2819998,0.58601245,13348.0,1.1012769199999999,6298.1,8.0,0.21091117124999997
61313,9447,1588152502.832,1588153068.019,0.0,13800.0,1.2251051400000001,0.0,13.0,0.09423885692307693
61319,9448,1588153094.915,1588154169.211,0.0,165.0,0.0,0.0,2.0,0.0
61332,9449,1588154237.781,1588155498.336,0.0,34525.0,4.03370817,0.0,19.0,0.21230042999999998
61351,9450,1588155552.206,1588155900.741,0.55247161,7421.35,0.8973422500000001,4900.0,13.0,0.11152414307692309
61359,9451,1588155902.832,1588155983.775,0.0,3000.0,0.39056979999999997,0.0,1.0,0.39056979999999997
61361,9452,1588156032.609,1588156257.979,0.02960627,1772.0,0.04759455,658.25,9.0,0.008577868888888888
61365,9453,1588156266.127,1588157468.068,0.02460771,400.0,0.02585312,200.0,3.0,0.016820276666666665
61389,9454,1588157510.008,1588158833.5,0.0127578,2500.0,0.20297108999999994,102.04,26.0,0.008297264999999998
61413,9455,1588158908.681,1588159393.9020002,0.08880941,6929.499999999999,0.29480723000000003,1210.06,68.0,0.005641421176470589
61423,9456,1588159536.261,1588160240.756,0.0,4000.0,0.47952856,0.0,3.0,0.15984285333333334
61427,9457,1588160828.769,1588160828.769,5.694240210000001,50500.0,5.778501319999999,54621.81,16.0,0.717046345625
61428,9458,1588160985.339,1588161409.1430001,0.4968405899999999,7873.69,0.87610783,4349.7,29.0,0.04734304896551724
61436,9459,1588161529.216,1588163978.819,2.33999772,24800.0,2.85702752,21286.68,15.0,0.34646834933333337
61455,9460,1588164029.8409998,1588164633.5049999,0.5096626,7474.79,0.6740813800000001,4193.9,5.0,0.236748796
61462,9461,1588164708.8049998,1588165206.611,0.060370929999999996,2977.4700000000003,0.31509679999999995,886.32,10.0,0.03754677299999999
61467,9462,1588165207.0449998,1588166838.467,0.0,40000.0,2.29833835,0.0,5.0,0.45966767
61500,9463,1588166898.537,1588167187.3379998,0.42158079000000004,3500.0,0.42193222,3579.99,4.0,0.21087825250000003
61513,9464,1588167290.6369998,1588167316.7900002,0.18262205,2500.0,0.18290139,2608.99,13.0,0.028117187692307696
61517,9465,1588167382.1929998,1588167579.43,0.0,180.0,0.00365696,100.0,3.0,0.0012189866666666666
61524,9466,1588167651.1390002,1588167676.073,0.0,30.0,0.00368727,0.0,1.0,0.00368727
61528,9467,1588167780.492,1588168639.107,0.01906961,52701.869999999995,6.274675350000001,158.87,12.0,0.5244787466666667
61546,9468,1588168706.624,1588168814.789,0.34442963000000004,5060.0,0.55641241,3726.7400000000002,26.0,0.03464777076923077
61548,9469,1588168994.604,1588169154.8300002,0.0135225,233670.0,13.298571209999997,110.0,49.0,0.2716753818367346
61552,9470,1588169157.648,1588170454.4819999,0.0,2191.0,0.2578,0.0,2.0,0.1289
61567,9471,1588170671.425,1588175606.5609999,0.0,40.0,0.00494349,0.0,1.0,0.00494349
61608,9472,1588175727.076,1588175992.2,0.0,18030.0,2.0694489000000003,0.0,6.0,0.34490815
61611,9473,1588176178.016,1588176752.868,0.0,31.0,0.00378542,0.0,1.0,0.00378542
61621,9474,1588176769.3049998,1588178312.5500002,0.25060158,11364.05,1.0976978199999998,2017.05,9.0,0.1498110444444444
61643,9475,1588178379.131,1588179110.0259998,0.58682014,30.0,0.0036046999999999997,6808.340000000001,24.0,0.024601035000000004
61655,9476,1588179137.839,1588180316.362,0.0,600.0,0.07126314,0.0,2.0,0.03563157
61676,9477,1588180385.297,1588181033.349,0.11174992,996.0,0.11237988,1329.9199999999998,5.0,0.04482596
61684,9478,1588181071.825,1588181089.558,0.02169929,1224.0,0.04183444,674.0,7.0,0.009076247142857142
61686,9479,1588181134.171,1588181364.529,0.02563212,210.0,0.02572133,209.9,2.0,0.025676725
61692,9480,1588181371.8140001,1588182754.676,0.0,1200.0,0.14288597,0.0,3.0,0.047628656666666665
61718,9481,1588182829.4780002,1588182945.794,0.0,30.0,0.00356391,0.0,1.0,0.00356391
61721,9482,1588183009.431,1588183374.269,0.02108838,1119.62,0.12125472000000001,167.83,5.0,0.02846862
61728,9483,1588183382.994,1588192314.059,0.0,3045.0,0.20783887,0.0,8.0,0.02597985875
61796,9484,1588192556.437,1588197793.605,0.0,31200.0,2.0723625500000002,0.0,6.0,0.34539375833333336
61822,9485,1588197875.85,1588198331.14,0.0,30.0,0.00354366,0.0,1.0,0.00354366
61825,9486,1588198451.088,1588208588.52,0.0,21445.0,2.0033162499999997,0.0,12.0,0.16694302083333332
61848,9487,1588209855.8990002,1588211928.463,0.24500718000000002,2035.0,0.0,21945.730000000003,56.0,0.004375128214285715
61852,9488,1588212392.956,1588222825.167,0.3255785,723.0,0.043928350000000005,4932.33,6.0,0.061584475
61876,9489,1588223116.743,1588224642.586,0.46484011000000003,0.0,0.0,3961.26,4.0,0.11621002750000001
61900,9490,1588224945.1139998,1588227366.6009998,0.0,2000.0,0.23109817,0.0,1.0,0.23109817
61925,9491,1588227381.997,1588227421.6579998,0.0,100.0,0.0112864,0.0,2.0,0.0056432
61927,9492,1588227463.362,1588228064.48,3.4394053400000004,0.0,0.0,35694.840000000004,7.0,0.49134362000000004
61934,9493,1588228107.3100002,1588228623.007,0.10221092,5911.62,0.26747186,5191.24,14.0,0.026405912857142857
61944,9494,1588228775.5180001,1588229332.156,0.05567407,6015.0,0.35320136,1500.0,7.0,0.05841077571428572
61956,9495,1588229377.263,1588230270.609,0.0,34406.91,2.09946118,0.0,6.0,0.3499101966666667
61970,9496,1588230399.557,1588230569.808,0.28276679,9900.0,0.8147665900000002,4050.0,43.0,0.02552403209302326
61973,9497,1588230610.649,1588230646.853,0.11381334999999998,4912.87,0.11424167,1662.7,9.0,0.025339446666666668
61975,9498,1588230662.854,1588230667.4540002,0.0,11554.96,1.2418938800000003,0.0,9.0,0.13798820888888894
61977,9499,1588230697.274,1588231614.375,0.0,2450.0,0.25173125,0.0,10.0,0.025173125
62002,9500,1588231630.402,1588231731.003,0.0,150.0,0.01731574,0.0,1.0,0.01731574
62005,9501,1588231768.961,1588231768.961,5.1548966300000005,77249.53,5.1592948399999985,78404.19,45.0,0.22920425488888888
62006,9502,1588231782.759,1588232244.4689999,2.14524048,0.0,0.0,23480.73,8.0,0.26815506
62013,9503,1588232253.148,1588232579.664,0.0,30.0,0.00336826,0.0,1.0,0.00336826
62018,9504,1588232582.611,1588232823.833,0.0,260.0,0.01839495,130.0,9.0,0.0020438833333333334
62022,9505,1588232862.872,1588232899.386,0.0,30.0,0.00335865,0.0,1.0,0.00335865
62024,9506,1588232914.645,1588233967.408,0.0,13200.0,1.54284654,0.0,4.0,0.385711635
62038,9507,1588233970.994,1588233970.994,0.0,0.0,0.0,30.2,1.0,0.0
62039,9508,1588234012.4339998,1588236478.146,0.12666824,885.02,0.10134090000000001,1081.98,12.0,0.019000761666666668
62060,9509,1588236556.8419998,1588237359.797,0.006,540.03,0.032576860000000006,48.03,6.0,0.006429476666666667
62068,9510,1588237371.224,1588237680.9390001,0.08585764,660.0,0.07838098,700.96,4.0,0.041059655
62073,9511,1588237764.1990001,1588238770.795,0.0,3750.0,0.25035287,0.0,4.0,0.0625882175
62084,9512,1588238792.227,1588239200.232,0.11748675,0.0,0.0,966.02,1.0,0.11748675
62089,9513,1588239394.0310001,1588239568.5809999,0.0,2050.0,0.24424579,0.0,1.0,0.24424579
62091,9514,1588239573.907,1588240061.9689999,0.0,20111.0,1.45716474,0.0,3.0,0.48572158000000004
62100,9515,1588240138.8739998,1588240480.4910002,0.01192537,278.15,0.01190092,574.12,4.0,0.0059565725
62109,9516,1588240521.7859998,1588240818.255,0.03502679,480.87,0.036894949999999996,352.56,13.0,0.005532441538461538
62119,9517,1588240819.43,1588240819.43,0.07992727,750.0,0.08620731,737.4,5.0,0.033226915999999995
62120,9518,1588240827.268,1588241882.411,0.0,1835.0,0.18621548999999998,0.0,8.0,0.023276936249999998
62155,9519,1588241891.5059998,1588242371.077,0.00414999,100.0,0.01029627,76.22,3.0,0.00481542
62167,9520,1588242497.763,1588243002.6950002,0.0,70000.0,6.12029379,0.0,8.0,0.76503672375
62184,9521,1588243026.615,1588243596.076,0.0,9027.0,0.40440291,4000.0,13.0,0.031107916153846154
62199,9522,1588243656.1790001,1588244288.938,0.0,0.0,0.0,5551.58,2.0,0.0
62211,9523,1588244315.385,1588245293.504,0.0,2696.21,0.26905503,0.0,6.0,0.044842505
62220,9524,1588245363.922,1588246853.412,0.02419122,208.06,0.02469353,199.6,4.0,0.012221187500000001
62243,9525,1588246864.689,1588249547.923,0.0,100.0,0.01178586,0.0,1.0,0.01178586
62268,9526,1588249591.628,1588250098.854,0.01048283,215.0,0.02571899,89.08,4.0,0.009050455
62274,9527,1588250556.5779998,1588251209.004,0.01954771,0.0,0.0,159.23,1.0,0.01954771
62280,9528,1588251271.189,1588252326.104,0.0,2075.0,0.19725371000000003,0.0,6.0,0.032875618333333335
62288,9529,1588252510.132,1588253049.5449998,0.09181546,750.0,0.09193213,752.5,3.0,0.06124919666666667
62293,9530,1588253110.815,1588253834.881,0.00123712,7465.0,0.59242371,140.0,15.0,0.03957738866666667
62297,9531,1588253913.4620001,1588253913.4620001,0.0,5515.0,0.46779575,0.0,3.0,0.15593191666666667
62298,9532,1588254006.4889998,1588254095.772,0.13523117999999998,4679.48,0.34607821000000005,1310.0,25.0,0.019252375600000003
62302,9533,1588254147.773,1588254685.281,0.05122579,3995.0,0.47942513999999997,520.0,8.0,0.06633136625
62311,9534,1588254707.527,1588254957.247,0.01958543,2139.0,0.10794017000000002,229.0,9.0,0.014169511111111113
62315,9535,1588254971.0110002,1588255032.987,0.0,2215.0,0.15923698,0.0,3.0,0.05307899333333333
62317,9536,1588255072.201,1588255333.212,0.0,141.02,0.01672185,0.0,1.0,0.01672185
62322,9537,1588255460.1590002,1588256475.579,0.0,30000.0,3.5213218299999998,0.0,3.0,1.1737739433333332
62343,9538,1588256519.879,1588257631.041,0.0,51000.0,5.461360849999999,0.0,7.0,0.780194407142857
62353,9539,1588257673.18,1588261154.6179998,0.07523267,50.0,0.00589313,772.9000000000001,3.0,0.027041933333333334
62394,9540,1588261344.6169999,1588261344.6169999,0.0,3239.0,0.38330180999999997,0.0,5.0,0.076660362
62395,9541,1588261430.5500002,1588266165.651,0.0,19900.0,2.33694411,0.0,4.0,0.5842360275
62419,9542,1588266196.8430002,1588269393.2659998,0.0,144.0,0.01412232,0.0,2.0,0.00706116
62454,9543,1588269487.2870002,1588271270.149,0.0,3000.0,0.34218341,0.0,4.0,0.0855458525
62474,9544,1588271272.937,1588272737.415,0.0,2633.0,0.17562643000000003,0.0,9.0,0.01951404777777778
62488,9545,1588272847.654,1588272852.541,0.01764727,3978.0,0.12426163000000001,140.0,6.0,0.023651483333333334
62490,9546,1588273517.084,1588274669.744,0.10562601999999999,2033.0,0.14225039,1735.43,6.0,0.041312734999999996
62498,9547,1588275082.855,1588280855.895,0.18065024999999998,2091.96,0.07456108,3852.67,15.0,0.017014088666666663
62523,9548,1588281181.5660002,1588281181.5660002,0.23462167,2032.88,0.25,7005.0,3.0,0.16154055666666667
62524,9549,1588281462.0670002,1588282213.1569998,0.0,530.0,0.03175519,0.0,3.0,0.010585063333333334
62529,9550,1588283048.1539998,1588314436.757,0.0,3000.0,0.35461619,0.0,2.0,0.177308095
62592,9551,1588315660.248,1588316783.753,0.0,5030.0,0.48298067000000006,0.0,5.0,0.09659613400000001
62601,9552,1588317964.941,1588321359.069,0.01264955,380.0,0.03348937,400.0,6.0,0.00768982
62616,9553,1588322072.682,1588322072.682,0.0,1445.0,0.16430333000000003,0.0,2.0,0.08215166500000001
62617,9554,1588322091.867,1588322091.867,0.0,415.0,0.03862725,0.0,3.0,0.01287575
62618,9555,1588322204.401,1588322636.8700001,0.0,550.0,0.06660821,0.0,2.0,0.033304105
62622,9556,1588322706.648,1588329527.867,0.01904478,1040.0,0.10807646,600.0,4.0,0.03178031
62663,9557,1588329947.108,1588329947.108,0.00757358,0.0,0.0,62.76,2.0,0.00378679
62664,9558,1588330570.015,1588330905.808,1.3522546800000002,0.0,0.0,12760.07,6.0,0.22537578000000003
62667,9559,1588331064.012,1588331064.012,0.00578447,50.0,0.00588291,111.85,2.0,0.00583369
62668,9560,1588332161.616,1588332430.895,0.0,1050.0,0.12592831,0.0,1.0,0.12592831
62670,9561,1588332524.676,1588332524.676,2.2797535399999997,49330.14,2.73867346,43568.08,19.0,0.2641277368421052
62671,9562,1588332621.0579998,1588332830.572,0.0,650.0,0.07734627,0.0,1.0,0.07734627
62673,9563,1588332871.032,1588333049.239,0.00563488,50.0,0.00582164,50.52,2.0,0.005728260000000001
62677,9564,1588333058.402,1588333299.9950001,0.0,100.0,0.00768222,0.0,2.0,0.00384111
62680,9565,1588333495.607,1588340327.323,0.0,500.0,0.05894557,0.0,1.0,0.05894557
62702,9566,1588340380.664,1588342390.39,0.0,179.3,0.01355816,64.3,4.0,0.00338954
62709,9567,1588342790.564,1588345912.641,0.0,2095.0,0.0,0.0,3.0,0.0
62716,9568,1588346133.931,1588349274.1299999,0.045788190000000006,0.0,0.0,768.09,7.0,0.006541170000000001
62730,9569,1588349300.448,1588349353.115,0.0,2700.0,0.32158330999999996,0.0,5.0,0.064316662
62733,9570,1588349456.1369998,1588354139.4819999,0.0,500.0,0.06170821,0.0,1.0,0.06170821
62749,9571,1588356078.727,1588363169.8430002,0.025385659999999997,0.0,0.0,224.95,2.0,0.012692829999999999
62764,9572,1588363367.447,1588367007.779,0.0,8000.0,0.99422681,0.0,1.0,0.99422681
62775,9573,1588367062.297,1588367214.951,0.03755027,0.0,0.0,296.69,1.0,0.03755027
62777,9574,1588367300.1539998,1588367694.853,0.0113,0.0,0.0,89.23,1.0,0.0113
62779,9575,1588367850.033,1588369123.191,0.0,488.0,0.05776497,0.0,4.0,0.0144412425
62782,9576,1588371046.175,1588371570.812,0.30714232,4921.2,0.5998933,2421.2,3.0,0.3023452066666667
62785,9577,1588373820.804,1588380838.945,1.9419286900000001,36036.32,2.9078192,27450.0,22.0,0.2204430859090909
62795,9578,1588382470.048,1588426080.88,0.01133062,0.0,0.0,90.0,1.0,0.01133062
62863,9579,1588426429.855,1588430962.177,0.05315075,443.85,0.053377900000000006,452.7,4.0,0.0266321625
62880,9580,1588431954.4350002,1588432223.6,0.0,1140.98,0.10952817000000001,0.0,20.0,0.0054764085
62882,9581,1588432389.5,1588438819.598,0.005711600000000001,0.0,0.0,46.41,1.0,0.005711600000000001
62893,9582,1588439528.6579998,1588439997.4950001,0.22,3500.0,0.42297424,1989.87,6.0,0.10716237333333334
62897,9583,1588441428.5449998,1588466800.191,4.09109274,0.0,0.0,34708.53,5.0,0.8182185479999999
62927,9584,1588466955.928,1588470672.2659998,0.01542898,2450.0,0.11246378,450.0,23.0,0.005560554782608695
62931,9585,1588471466.6729999,1588486133.3939998,0.03902408,330.0,0.039101,334.34,2.0,0.03906254
62941,9586,1588486391.211,1588491404.926,0.86173631,505.0,0.04464502,7253.139999999999,5.0,0.181276266
62961,9587,1588491639.275,1588495066.766,0.0,8957.6,0.69919106,0.0,4.0,0.174797765
62975,9588,1588495651.6529999,1588497564.304,0.0,246.0,0.01402622,0.0,3.0,0.004675406666666667
62980,9589,1588497710.408,1588506152.8979998,0.0,300.0,0.024358110000000002,0.0,3.0,0.00811937
63006,9590,1588506543.3270001,1588512947.043,2.00046189,11000.0,0.71788362,37142.36,6.0,0.453057585
63019,9591,1588513220.777,1588518965.6179998,0.01540819,14807.0,1.65210287,130.0,12.0,0.138959255
63043,9592,1588519014.449,1588533433.027,0.0,0.0,0.0,71914.42999999998,76.0,0.0
63077,9593,1588533474.3779998,1588535146.5310001,0.00440129,0.0,0.0,35.29,1.0,0.00440129
63083,9594,1588535236.7350001,1588539629.023,0.00336195,30.0,0.00353872,30.69,2.0,0.0034503349999999997
63103,9595,1588539834.833,1588542813.296,0.0,71.0,0.00799893,0.0,2.0,0.003999465
63112,9596,1588543420.071,1588569621.04,0.0,1000.0,0.12192947,0.0,1.0,0.12192947
