quoted_at,SARIMA,TBATS,LSTM,TS,LSTM_old,SARIMA_R2,TBATS_R2,LSTM_R2,,,,,,,-3,,,,,,
10/09/2020 12:00,-9.592075641,-9.308529331,-5.39656,-7.49554727,-5.67374,,,,,0.065,0.076,0.229,0.196,,,TRUE,0,TRUE,0,TRUE,0
10/09/2020 16:00,-7.860095378,-8.055095615,-2.18827,-3.43488233,-2.70833,,,,,0.131,0.129,0.481,0.376,,,TRUE,0,TRUE,0,TRUE,0
10/09/2020 20:00,-3.492815855,-4.441547682,-0.07164,-0.51985223,-0.762232,,,,,0.457,0.388,0.893,0.665,,,FALSE,0,FALSE,0,TRUE,1
11/09/2020 00:00,-2.717761064,-2.384380405,0.0577854,-0.2854489,-0.525418,,,,,0.55,0.61,0.981,0.707,,,FALSE,0,FALSE,0,FALSE,0
11/09/2020 04:00,-6.943552146,-3.415303452,-3.93528,-6.83382241,-3.14246,,,,,0.18,0.517,0.318,0.222,,,TRUE,1,TRUE,1,TRUE,0
11/09/2020 08:00,-8.516415285,-6.408011412,-8.45365,-11.45950794,-6.91317,,,,,0.101,0.221,0.102,0.108,,,TRUE,0,TRUE,0,TRUE,0
11/09/2020 12:00,-8.607621503,-8.724832492,-7.13345,-3.32572128,-6.15489,,,,,0.096,0.097,0.145,0.387,,,TRUE,0,TRUE,0,TRUE,0
11/09/2020 16:00,-5.4734454,-5.766734289,-3.76474,-1.27597681,-2.52159,,,,,0.282,0.269,0.335,0.558,,,FALSE,0,TRUE,0,TRUE,1
11/09/2020 20:00,-1.21140937,-1.637042359,-1.04264,-1.11244845,-0.698666,,,,,0.741,0.671,0.6,0.576,,,FALSE,0,TRUE,0,FALSE,0
12/09/2020 00:00,-0.828676899,-0.198062463,0.0248282,-0.59441953,-0.622158,,,,,0.784,0.811,0.96,0.651,,,FALSE,0,FALSE,0,FALSE,0
12/09/2020 04:00,-4.904260242,-1.206437677,-2.77935,-6.8055212,-1.04849,,,,,0.317,0.715,0.423,0.224,,,TRUE,1,FALSE,0,FALSE,0
12/09/2020 08:00,-6.509709555,-3.073733792,-5.23625,-3.64396896,-2.56086,,,,,0.21,0.554,0.238,0.365,,,TRUE,0,TRUE,0,TRUE,0
12/09/2020 12:00,-4.334745749,-3.307169337,-3.72672,-3.73951327,-1.34117,,,,,0.361,0.535,0.34,0.359,,,TRUE,0,TRUE,0,TRUE,0
12/09/2020 16:00,-3.162070125,-2.70291912,-1.9017,-3.28485865,-0.5582,,,,,0.492,0.589,0.508,0.389,,,TRUE,0,TRUE,0,FALSE,0
12/09/2020 20:00,0.204027941,-1.43544431,-0.0723235,-0.64250459,-0.0373675,,,,,0.876,0.69,0.892,0.641,,,FALSE,0,FALSE,0,FALSE,0
13/09/2020 00:00,0.816044266,0.226594147,0.0603725,-0.07969889,0.205997,,,,,0.916,0.851,0.984,0.758,,,FALSE,0,FALSE,0,FALSE,0
13/09/2020 04:00,-3.7099687,-2.248682055,-0.109847,0.29705576,-0.113837,,,,,0.43,0.62,0.871,0.833,,,FALSE,0,FALSE,0,FALSE,0
13/09/2020 08:00,-3.862579875,-3.565657754,-2.55798,1.22927334,-0.67782,,,,,0.41,0.499,0.447,0.919,,,FALSE,0,FALSE,0,TRUE,1
13/09/2020 12:00,-2.69298264,-1.542167552,-2.85777,-0.32427457,-0.573215,,,,,0.554,0.68,0.412,0.695,,,FALSE,0,FALSE,0,FALSE,0
13/09/2020 16:00,-2.255246416,-1.328649744,-2.00854,-0.29709107,-0.458899,,,,,0.613,0.701,0.501,0.704,,,FALSE,0,FALSE,0,FALSE,0
13/09/2020 20:00,0.539232902,0.303805382,-0.307701,-1.74401218,-0.0819125,,,,,0.898,0.863,0.801,0.51,,,FALSE,0,FALSE,0,FALSE,0
14/09/2020 00:00,-0.154243938,-1.319791218,0.0586829,0.07776356,0.0799071,,,,,0.85,0.703,0.982,0.794,,,FALSE,0,FALSE,0,FALSE,0
14/09/2020 04:00,-4.318956933,-4.519906622,-1.75765,-4.93475131,-0.70898,,,,,0.362,0.381,0.523,0.3,,,TRUE,1,FALSE,0,TRUE,0
14/09/2020 08:00,-5.92106225,-6.421288718,-4.69021,-9.59827982,-3.84189,,,,,0.248,0.219,0.263,0.144,,,TRUE,0,TRUE,0,TRUE,0
14/09/2020 12:00,-6.526722618,-5.109143144,-4.16294,-1.66234824,-4.13612,,,,,0.207,0.32,0.296,0.515,,,FALSE,0,TRUE,0,TRUE,1
14/09/2020 16:00,-4.114246841,-2.159099143,-2.7728,-3.17807358,-1.3626,,,,,0.385,0.629,0.424,0.396,,,TRUE,1,TRUE,1,FALSE,0
14/09/2020 20:00,-1.917630638,-0.381642894,-0.804914,-0.32293485,-0.465195,,,,,0.659,0.8,0.654,0.696,,,FALSE,0,FALSE,0,FALSE,0
15/09/2020 00:00,-1.346621915,-1.470664049,-0.0487078,-0.87768512,-0.379887,,,,,0.732,0.687,0.92,0.61,,,FALSE,0,FALSE,0,FALSE,0
15/09/2020 04:00,-5.874013221,-3.675045766,-2.84217,-5.03344958,-2.15453,,,,,0.254,0.485,0.414,0.288,,,TRUE,1,FALSE,0,TRUE,0
15/09/2020 08:00,-7.239856449,-5.913364479,-7.66394,-9.05364091,-4.77799,,,,,0.163,0.259,0.131,0.155,,,TRUE,0,TRUE,0,TRUE,0
15/09/2020 12:00,-6.878848727,-6.3935986,-5.96208,-4.05414258,-4.39993,,,,,0.186,0.222,0.206,0.345,,,TRUE,0,TRUE,0,TRUE,0
15/09/2020 16:00,-5.216049021,-3.561948241,-3.45297,-3.52996713,-1.95015,,,,,0.299,0.5,0.355,0.371,,,TRUE,0,TRUE,0,TRUE,0
15/09/2020 20:00,-2.398386478,-1.743299275,-0.475092,0.76213108,-0.696667,,,,,0.594,0.665,0.747,0.883,,,FALSE,0,TRUE,0,FALSE,0
16/09/2020 00:00,-1.38477506,-2.176593669,0.0425702,-0.63123715,-0.466876,,,,,0.729,0.626,0.966,0.644,,,FALSE,0,FALSE,0,FALSE,0
16/09/2020 04:00,-5.96720266,-5.5195814,-2.19923,-3.29649862,-2.26311,,,,,0.245,0.286,0.48,0.388,,,TRUE,1,FALSE,0,TRUE,0
16/09/2020 08:00,-6.951109755,-8.622044045,-5.11118,-2.65988931,-4.85956,,,,,0.178,0.102,0.242,0.425,,,FALSE,0,TRUE,0,TRUE,1
16/09/2020 12:00,-5.059203446,-7.532994094,-3.85866,-0.39837798,-3.83314,,,,,0.308,0.154,0.322,0.686,,,FALSE,0,TRUE,0,TRUE,1
16/09/2020 16:00,-3.859945813,-4.006701029,-1.86628,-6.62031069,-1.56023,,,,,0.411,0.444,0.511,0.231,,,TRUE,1,TRUE,1,TRUE,0
16/09/2020 20:00,-2.74490263,-1.118730631,-0.0270787,1.22528505,-0.747628,,,,,0.545,0.725,0.933,0.918,,,FALSE,0,FALSE,0,FALSE,0
17/09/2020 00:00,-1.063512584,-0.137841418,0.0738429,-0.14915953,-0.397068,,,,,0.755,0.819,0.992,0.736,,,FALSE,0,FALSE,0,FALSE,0
17/09/2020 04:00,-5.407671434,-2.952033527,-0.587645,-2.59462525,,,,,,0.285,0.562,0.714,0.429,,,FALSE,0,FALSE,0,FALSE,0
17/09/2020 08:00,-6.324723255,-7.425862051,-5.61803,-0.86909588,-4.13687,,,,,0.22,0.155,0.22,0.614,,,FALSE,0,TRUE,0,TRUE,1
17/09/2020 12:00,-4.170734081,-6.09727297,-4.68199,-6.04646569,-3.32699,,,,,0.379,0.242,0.264,0.249,,,TRUE,1,TRUE,1,TRUE,0
17/09/2020 16:00,-5.23461331,-5.579195234,-3.51079,-2.03033171,-2.28477,,,,,0.297,0.28,0.348,0.475,,,FALSE,0,TRUE,0,TRUE,1
17/09/2020 20:00,-1.163863617,-2.212925755,-0.904288,0.50962722,-0.919234,,,,,0.745,0.623,0.631,0.853,,,FALSE,0,TRUE,0,FALSE,0
18/09/2020 00:00,-0.689783899,-1.076665681,-0.176322,0.63836615,-0.664666,,,,,0.798,0.727,0.839,0.861,,,FALSE,0,FALSE,0,FALSE,0
18/09/2020 04:00,-4.240437495,-2.431071474,-2.80481,-1.4349025,-1.80424,,,,,0.371,0.605,0.421,0.537,,,FALSE,0,FALSE,0,FALSE,0
18/09/2020 08:00,-4.381179038,-4.503203406,-5.06245,-13.54274099,-3.69992,,,,,0.354,0.383,0.245,0.074,,,TRUE,1,TRUE,1,TRUE,0
18/09/2020 12:00,-6.053081516,-6.631413119,-3.89262,-8.38237835,-4.22243,,,,,0.237,0.197,0.321,0.175,,,TRUE,0,TRUE,0,TRUE,0
18/09/2020 16:00,-4.57011346,-4.310454529,-2.75962,-0.22510249,-2.80284,,,,,0.34,0.405,0.426,0.723,,,FALSE,0,TRUE,0,TRUE,1
18/09/2020 20:00,0.575010956,-0.135635676,-0.555112,-0.52536255,-0.94126,,,,,0.902,0.82,0.73,0.664,,,FALSE,0,FALSE,0,FALSE,0
19/09/2020 00:00,0.659580387,2.116392576,-0.0210321,0.03496402,-0.704387,,,,,0.909,0.958,0.937,0.789,,,FALSE,0,FALSE,0,FALSE,0
19/09/2020 04:00,-2.532688602,0.686205765,-0.137046,-2.56849584,-0.812717,,,,,0.577,0.889,0.861,0.432,,,FALSE,0,FALSE,0,FALSE,0
19/09/2020 08:00,-3.697771078,-1.529950779,-0.887653,0.01196447,-1.27707,,,,,0.433,0.681,0.634,0.782,,,FALSE,0,FALSE,0,FALSE,0
19/09/2020 12:00,-1.214149667,-1.193301116,-0.318404,-0.08244106,-0.637296,,,,,0.74,0.716,0.798,0.757,,,FALSE,0,FALSE,0,FALSE,0
19/09/2020 16:00,-0.04299524,-0.771316456,-0.172247,0.64976186,-0.398945,,,,,0.857,0.757,0.842,0.864,,,FALSE,0,FALSE,0,FALSE,0
19/09/2020 20:00,2.98009235,1.08233464,-0.0469283,0.46675611,-0.113492,,,,,0.989,0.919,0.921,0.849,,,FALSE,0,FALSE,0,FALSE,0
20/09/2020 00:00,2.762264012,1.467826229,-0.0179989,1.52036545,-0.0408016,,,,,0.983,0.936,0.94,0.938,,,FALSE,0,FALSE,0,FALSE,0
20/09/2020 04:00,-0.608317467,0.622888951,-0.620132,-1.42605471,-0.291251,,,,,0.805,0.884,0.708,0.538,,,FALSE,0,FALSE,0,FALSE,0
20/09/2020 08:00,-2.0597106,-0.952147547,-2.16347,1.31664392,-0.661539,,,,,0.644,0.741,0.484,0.921,,,FALSE,0,FALSE,0,FALSE,0
20/09/2020 12:00,-0.23070302,1.060241053,-1.54802,0.08249295,-0.528107,,,,,0.84,0.917,0.545,0.797,,,FALSE,0,FALSE,0,FALSE,0
20/09/2020 16:00,0.119619867,1.473748437,-1.95154,1.61569367,-0.524316,,,,,0.865,0.937,0.506,0.944,,,FALSE,0,FALSE,0,FALSE,0
20/09/2020 20:00,2.581949712,2.181773181,-0.524594,1.43287646,-0.235723,,,,,0.976,0.962,0.735,0.933,,,FALSE,0,FALSE,0,FALSE,0
21/09/2020 00:00,2.090192732,0.014548427,-0.074612,-0.03074594,-0.0977796,,,,,0.959,0.832,0.889,0.77,,,FALSE,0,FALSE,0,FALSE,0
21/09/2020 04:00,-2.073156904,-3.287497593,-1.34968,-0.13510477,-0.928133,,,,,0.643,0.537,0.561,0.74,,,FALSE,0,FALSE,0,TRUE,1
21/09/2020 08:00,-2.866414,-4.061798231,-5.05116,-8.84029962,-3.47836,,,,,0.533,0.433,0.246,0.16,,,TRUE,1,TRUE,1,TRUE,0
21/09/2020 12:00,-4.002118532,-3.803153842,-6.96047,-12.87290692,-5.63929,,,,,0.399,0.473,0.156,0.083,,,TRUE,0,TRUE,0,TRUE,0
21/09/2020 16:00,-4.812725906,-3.22046353,-5.77166,-10.63242995,-5.05273,,,,,0.32,0.542,0.214,0.125,,,TRUE,0,TRUE,0,TRUE,0
21/09/2020 20:00,-2.677266891,-0.625901744,-1.23076,-1.33807525,-2.982,,,,,0.556,0.776,0.58,0.553,,,FALSE,0,TRUE,0,FALSE,0
22/09/2020 00:00,-1.002662029,-2.14857875,-0.0633379,-0.12954081,-1.69554,,,,,0.758,0.63,0.904,0.741,,,FALSE,0,FALSE,0,FALSE,0
22/09/2020 04:00,-4.060433622,-4.259207252,-4.26902,-8.28447003,-4.06209,,,,,0.39,0.415,0.29,0.178,,,TRUE,1,TRUE,1,TRUE,0
22/09/2020 08:00,-6.950312951,-5.643718231,-8.78877,-11.33512056,-7.82005,,,,,0.179,0.276,0.092,0.111,,,TRUE,0,TRUE,0,TRUE,0
22/09/2020 12:00,-6.814956395,-6.671411027,-5.45856,-5.58407217,-5.93218,,,,,0.19,0.196,0.226,0.268,,,TRUE,0,TRUE,0,TRUE,0
22/09/2020 16:00,-4.551415212,-3.578955121,-2.95332,-4.93672729,-3.01142,,,,,0.341,0.498,0.401,0.299,,,TRUE,0,TRUE,0,TRUE,0
22/09/2020 20:00,-1.792101388,-0.940047734,-0.480601,-0.30673657,-1.19262,,,,,0.676,0.744,0.745,0.703,,,FALSE,0,FALSE,0,FALSE,0
23/09/2020 00:00,-0.991152076,-2.169232224,-0.0633634,-0.31282364,-0.890316,,,,,0.762,0.627,0.903,0.7,,,FALSE,0,FALSE,0,FALSE,0
23/09/2020 04:00,-4.488851167,-4.802669902,-3.02867,-4.22134703,-3.12141,,,,,0.344,0.352,0.392,0.329,,,TRUE,1,TRUE,1,TRUE,0
23/09/2020 08:00,-6.2891917,-8.429349455,-7.77653,-7.76487155,-5.62653,,,,,0.223,0.11,0.129,0.19,,,TRUE,0,TRUE,0,TRUE,0
23/09/2020 12:00,-5.885465332,-7.941660245,-5.74072,-7.98524714,-4.91114,,,,,0.253,0.132,0.216,0.186,,,TRUE,0,TRUE,0,TRUE,0
23/09/2020 16:00,-5.238105151,-5.886604891,-4.21288,-0.38685293,-3.28389,,,,,0.295,0.26,0.293,0.688,,,FALSE,0,TRUE,0,TRUE,1
23/09/2020 20:00,-1.141095894,-1.810277719,-2.31132,-1.93706867,-1.47262,,,,,0.748,0.657,0.468,0.488,,,FALSE,0,TRUE,0,FALSE,0
24/09/2020 00:00,-1.666042251,-1.032976407,-0.845973,-1.36463729,-1.4985,,,,,0.695,0.735,0.643,0.546,,,FALSE,0,FALSE,0,FALSE,0
24/09/2020 04:00,-5.16014214,-4.377957753,-3.27242,-3.38627199,-3.51838,,,,,0.302,0.393,0.372,0.38,,,TRUE,1,TRUE,1,TRUE,0
24/09/2020 08:00,-6.729521882,-8.150822398,-5.0077,-2.41612382,-5.28574,,,,,0.193,0.122,0.25,0.444,,,FALSE,0,TRUE,0,TRUE,1
24/09/2020 12:00,-5.266760495,-7.092900561,-3.37189,-3.87345963,-4.06133,,,,,0.294,0.171,0.361,0.352,,,TRUE,1,TRUE,1,TRUE,0
24/09/2020 16:00,-4.307200187,-5.344377868,-2.36301,-1.20089515,-2.43674,,,,,0.366,0.298,0.464,0.568,,,FALSE,0,TRUE,0,TRUE,1
24/09/2020 20:00,-1.377327084,-0.846927169,-0.541006,2.80797256,-0.823264,,,,,0.73,0.75,0.733,0.972,,,FALSE,0,FALSE,0,FALSE,0
25/09/2020 00:00,-0.47890124,0.190965602,-0.0842625,-0.95022761,-0.422507,,,,,0.817,0.849,0.885,0.601,,,FALSE,0,FALSE,0,FALSE,0
25/09/2020 04:00,-4.607193418,-3.52516527,-1.14619,-3.39322452,-1.42626,,,,,0.337,0.507,0.589,0.379,,,TRUE,1,FALSE,0,TRUE,0
25/09/2020 08:00,-5.763841141,-6.174740366,-3.05815,-1.06691743,-3.59359,,,,,0.265,0.236,0.389,0.585,,,FALSE,0,TRUE,0,TRUE,1
25/09/2020 12:00,-3.739879147,-5.268979883,-2.18005,-5.82051005,-2.74923,,,,,0.425,0.303,0.482,0.257,,,TRUE,1,TRUE,1,TRUE,0
25/09/2020 16:00,-3.217094508,-3.593427759,-0.969839,0.13041927,-1.85896,,,,,0.489,0.497,0.616,0.809,,,FALSE,0,FALSE,0,TRUE,1
25/09/2020 20:00,0.941406619,-0.081563343,-0.084076,-3.16818198,-0.717241,,,,,0.922,0.823,0.886,0.398,,,TRUE,1,FALSE,0,FALSE,0
26/09/2020 00:00,-0.188381988,2.308902273,-0.0150511,0,-0.677388,,,,,0.844,0.965,0.946,0.778,,,FALSE,0,FALSE,0,FALSE,0
26/09/2020 04:00,-2.234623464,0.115889288,-0.394706,2.22117457,-0.61328,,,,,0.618,0.846,0.777,0.96,,,FALSE,0,FALSE,0,FALSE,0
26/09/2020 08:00,-1.722617977,-0.847400469,-1.42726,1.32208563,-0.604452,,,,,0.685,0.749,0.558,0.925,,,FALSE,0,FALSE,0,FALSE,0
26/09/2020 12:00,-0.848624387,-0.425935183,-0.879291,-1.20352678,-0.495781,,,,,0.78,0.793,0.637,0.567,,,FALSE,0,FALSE,0,FALSE,0
26/09/2020 16:00,0.447439583,-0.025541907,-0.585735,0.11198631,-0.395955,,,,,0.888,0.826,0.717,0.802,,,FALSE,0,FALSE,0,FALSE,0
26/09/2020 20:00,2.792306544,2.023737869,-0.193661,-0.08941033,-0.11594,,,,,0.984,0.956,0.831,0.751,,,FALSE,0,FALSE,0,FALSE,0
27/09/2020 00:00,2.432206203,1.915874988,-0.0422325,-0.41036086,-0.0111754,,,,,0.974,0.951,0.925,0.683,,,FALSE,0,FALSE,0,FALSE,0
27/09/2020 04:00,-0.659002253,0.086141796,-0.221025,-1.09653552,-0.298876,,,,,0.803,0.84,0.821,0.582,,,FALSE,0,FALSE,0,FALSE,0
27/09/2020 08:00,-1.550806092,-0.149558154,-1.08985,-3.16803321,-0.623766,,,,,0.708,0.818,0.596,0.399,,,TRUE,1,FALSE,0,FALSE,0
27/09/2020 12:00,-1.817499107,0.0234652,-0.975134,-2.24513113,-0.825605,,,,,0.672,0.834,0.614,0.455,,,FALSE,0,FALSE,0,FALSE,0
27/09/2020 16:00,-0.240679158,0.927699706,-0.46905,2.46685619,-0.564791,,,,,0.838,0.91,0.749,0.966,,,FALSE,0,FALSE,0,FALSE,0
27/09/2020 20:00,2.374276417,2.161654948,-0.0903435,1.09548897,-0.114003,,,,,0.972,0.96,0.88,0.914,,,FALSE,0,FALSE,0,FALSE,0
28/09/2020 00:00,1.421537996,0.798683415,-0.0199098,3.27982322,-0.00320314,,,,,0.944,0.898,0.938,0.978,,,FALSE,0,FALSE,0,FALSE,0
28/09/2020 04:00,-1.059476342,-2.860683262,-1.15251,-0.86464259,-0.462456,,,,,0.756,0.571,0.588,0.617,,,FALSE,0,FALSE,0,FALSE,0
28/09/2020 08:00,-3.000513081,-4.469624196,-3.50551,-8.16542218,-1.63724,,,,,0.514,0.385,0.349,0.182,,,TRUE,1,TRUE,1,TRUE,0
28/09/2020 12:00,-4.944967642,-4.462448458,-2.89772,-6.90205866,-2.76841,,,,,0.314,0.386,0.406,0.217,,,TRUE,0,TRUE,0,TRUE,0
28/09/2020 16:00,-3.073433532,-3.404412004,-1.8126,-6.62288548,-2.07929,,,,,0.506,0.519,0.515,0.23,,,TRUE,0,FALSE,0,TRUE,0
28/09/2020 20:00,-1.990132581,-1.264353882,-0.472932,0.47702944,-1.04958,,,,,0.651,0.71,0.748,0.85,,,FALSE,0,FALSE,0,FALSE,0
29/09/2020 00:00,-0.403842352,-0.346099992,-0.278321,-0.70990979,-0.925766,,,,,0.825,0.803,0.809,0.628,,,FALSE,0,FALSE,0,FALSE,0
29/09/2020 04:00,-3.645040434,-3.655986357,-2.33472,-0.87675307,-3.53242,,,,,0.439,0.488,0.467,0.612,,,FALSE,0,FALSE,0,TRUE,1
29/09/2020 08:00,-4.666104918,-4.717235096,-3.79407,-11.18348552,-4.76932,,,,,0.33,0.363,0.331,0.114,,,TRUE,1,TRUE,1,TRUE,0
29/09/2020 12:00,-6.700615786,-4.949268095,-2.74597,-6.94716482,-4.50345,,,,,0.195,0.336,0.429,0.214,,,TRUE,0,TRUE,0,TRUE,0
29/09/2020 16:00,-4.071558642,-3.484220598,-1.58564,-2.14794959,-3.34976,,,,,0.388,0.51,0.539,0.463,,,FALSE,0,FALSE,0,TRUE,1
29/09/2020 20:00,-1.057117216,-0.653456529,-0.379873,1.19089143,-1.57354,,,,,0.757,0.772,0.785,0.917,,,FALSE,0,FALSE,0,FALSE,0
30/09/2020 00:00,-0.298473207,-0.511172749,-0.0628347,-0.94910265,-0.84587,,,,,0.833,0.784,0.905,0.602,,,FALSE,0,FALSE,0,FALSE,0
30/09/2020 04:00,-3.47403506,-4.775351147,-2.06384,-0.90340886,-2.38997,,,,,0.458,0.36,0.493,0.606,,,FALSE,0,FALSE,0,TRUE,1
30/09/2020 08:00,-5.097084918,-7.226117906,-6.13336,-9.87315188,-4.22065,,,,,0.304,0.163,0.198,0.137,,,TRUE,1,TRUE,1,TRUE,0
30/09/2020 12:00,-6.217069915,-6.90252564,-5.12015,-5.69767314,-4.18801,,,,,0.228,0.181,0.241,0.263,,,TRUE,0,TRUE,0,TRUE,0
30/09/2020 16:00,-3.375843453,-4.591013618,-2.74826,-4.98596852,-2.57295,,,,,0.468,0.375,0.427,0.293,,,TRUE,0,TRUE,0,TRUE,0
30/09/2020 20:00,-1.586004504,-1.495404369,-0.574033,0.66485871,-1.09893,,,,,0.703,0.684,0.723,0.868,,,FALSE,0,FALSE,0,FALSE,0
01/10/2020 00:00,-0.679495316,-0.29686641,-0.116807,-1.21007417,-0.670651,,,,,0.799,0.805,0.869,0.565,,,FALSE,0,FALSE,0,FALSE,0
01/10/2020 04:00,-3.511302463,-4.34189663,-3.91954,-0.05547974,-2.2042,,,,,0.453,0.399,0.319,0.765,,,FALSE,0,TRUE,0,TRUE,1
01/10/2020 08:00,-5.980229368,-6.287540611,-8.09135,-5.33758284,-3.83446,,,,,0.242,0.228,0.115,0.279,,,TRUE,1,TRUE,1,TRUE,0
01/10/2020 12:00,-5.395891231,-5.984871085,-6.7015,-2.12662164,-3.50868,,,,,0.286,0.253,0.168,0.465,,,FALSE,0,TRUE,0,TRUE,1
01/10/2020 16:00,-2.905838683,-4.053712989,-5.86756,-8.96974404,-2.23379,,,,,0.525,0.435,0.209,0.157,,,TRUE,1,TRUE,1,TRUE,0
01/10/2020 20:00,-2.931749728,-1.615999061,-4.12086,-4.52827254,-2.22054,,,,,0.523,0.674,0.304,0.314,,,TRUE,0,TRUE,0,FALSE,0
02/10/2020 00:00,-2.445420883,-1.287629385,-0.587053,-0.89641377,-1.92112,,,,,0.587,0.706,0.715,0.608,,,FALSE,0,TRUE,0,FALSE,0
02/10/2020 04:00,-3.525533524,-4.477896438,-3.74779,-12.14832913,-2.79096,,,,,0.449,0.384,0.336,0.093,,,TRUE,1,TRUE,1,TRUE,0
02/10/2020 08:00,-8.603248012,-7.611196239,-10.0319,-15.87791927,-7.16006,,,,,0.097,0.151,0.066,0.044,,,TRUE,0,TRUE,0,TRUE,0
02/10/2020 12:00,-8.065033364,-9.283872727,-6.75604,-14.61840818,-7.04886,,,,,0.122,0.077,0.165,0.054,,,TRUE,0,TRUE,0,TRUE,0
02/10/2020 16:00,-6.611456685,-7.670345152,-2.73549,-6.00915711,-3.87556,,,,,0.201,0.147,0.43,0.251,,,TRUE,0,TRUE,0,TRUE,0
02/10/2020 20:00,-1.849208113,-3.441496865,-0.170173,-0.66618457,-1.18483,,,,,0.665,0.515,0.844,0.635,,,FALSE,0,FALSE,0,TRUE,1
03/10/2020 00:00,-0.606266708,-1.325829989,-0.0122269,-0.86868567,-0.705362,,,,,0.806,0.702,0.947,0.615,,,FALSE,0,FALSE,0,FALSE,0
03/10/2020 04:00,-4.477391177,-2.746064034,-1.22482,-1.39573395,-1.24486,,,,,0.345,0.586,0.582,0.545,,,FALSE,0,FALSE,0,FALSE,0
03/10/2020 08:00,-4.635167929,-3.391465855,-3.24726,-1.99879613,-2.19536,,,,,0.333,0.521,0.376,0.48,,,FALSE,0,TRUE,0,TRUE,1
03/10/2020 12:00,-2.748480835,-3.337983508,-2.84088,2.55487532,-1.60391,,,,,0.544,0.529,0.415,0.969,,,FALSE,0,TRUE,0,TRUE,1
03/10/2020 16:00,0.447018541,-2.564140071,-2.51368,-0.31974286,-0.714599,,,,,0.887,0.596,0.45,0.697,,,FALSE,0,FALSE,0,FALSE,0
03/10/2020 20:00,2.099825692,-0.355323524,-0.813228,0.73856271,-0.344049,,,,,0.96,0.801,0.652,0.878,,,FALSE,0,FALSE,0,FALSE,0
04/10/2020 00:00,1.752112721,0.272203813,-0.368902,-0.02500683,-0.185851,,,,,0.953,0.861,0.787,0.772,,,FALSE,0,FALSE,0,FALSE,0
04/10/2020 04:00,-0.671582158,-1.631012122,-1.74691,-0.06615085,-0.428892,,,,,0.801,0.672,0.524,0.762,,,FALSE,0,FALSE,0,FALSE,0
04/10/2020 08:00,-3.037397225,-2.264102078,-3.90504,1.52544205,-0.643498,,,,,0.511,0.619,0.32,0.939,,,FALSE,0,TRUE,0,FALSE,0
04/10/2020 12:00,-0.723512423,-0.269845285,-2.50338,1.05409325,-0.530075,,,,,0.795,0.808,0.451,0.909,,,FALSE,0,TRUE,0,FALSE,0
04/10/2020 16:00,0.126526364,0.455989661,-1.5059,3.54577947,-0.384062,,,,,0.867,0.873,0.547,0.983,,,FALSE,0,FALSE,0,FALSE,0
04/10/2020 20:00,2.327559359,2.762216333,-0.523994,0.66008138,-0.0119028,,,,,0.97,0.979,0.736,0.866,,,FALSE,0,FALSE,0,FALSE,0
05/10/2020 00:00,1.010201385,0.666064069,-0.150174,-0.67670741,0.0536418,,,,,0.926,0.888,0.854,0.633,,,FALSE,0,FALSE,0,FALSE,0
05/10/2020 04:00,-2.238860274,-4.281393147,-2.07139,1.85249983,-0.6845,,,,,0.615,0.409,0.492,0.952,,,FALSE,0,FALSE,0,TRUE,1
05/10/2020 08:00,-3.772710083,-5.706682098,-4.81625,-4.53624301,-2.62788,,,,,0.421,0.274,0.257,0.313,,,TRUE,1,TRUE,1,TRUE,0
05/10/2020 12:00,-4.066908876,-4.426050494,-4.53448,-12.52206068,-3.31211,,,,,0.389,0.39,0.275,0.087,,,TRUE,0,TRUE,0,TRUE,0
05/10/2020 16:00,-5.755736909,-4.006846092,-3.32095,-5.81346338,-3.16143,,,,,0.267,0.443,0.368,0.258,,,TRUE,0,TRUE,0,TRUE,0
05/10/2020 20:00,-2.277280833,-1.447499471,-0.753168,-0.14250756,-1.42761,,,,,0.607,0.688,0.67,0.738,,,FALSE,0,TRUE,0,FALSE,0
06/10/2020 00:00,-0.906725048,-0.487366744,-0.0732406,0.73698184,-0.623988,,,,,0.776,0.786,0.891,0.877,,,FALSE,0,FALSE,0,FALSE,0
06/10/2020 04:00,-2.976053831,-3.891601858,-2.74712,-2.89488342,-1.83207,,,,,0.517,0.465,0.428,0.415,,,FALSE,0,FALSE,0,TRUE,1
06/10/2020 08:00,-6.196655557,-4.967140059,-6.10492,-7.98634853,-4.60504,,,,,0.229,0.334,0.2,0.185,,,TRUE,1,TRUE,1,TRUE,0
06/10/2020 12:00,-6.471357026,-4.155438362,-6.18249,-8.97233937,-4.5631,,,,,0.212,0.424,0.196,0.156,,,TRUE,0,TRUE,0,TRUE,0
06/10/2020 16:00,-4.621158644,-3.324480655,-4.0175,-7.48453528,-3.20874,,,,,0.335,0.533,0.312,0.197,,,TRUE,0,TRUE,0,TRUE,0
06/10/2020 20:00,-2.51247217,-0.780533637,-2.46809,-3.93905241,-1.97665,,,,,0.578,0.755,0.457,0.349,,,TRUE,0,TRUE,0,FALSE,0
07/10/2020 00:00,-1.833298206,-2.204323014,-0.210088,-0.31136969,-1.19803,,,,,0.669,0.624,0.825,0.701,,,FALSE,0,FALSE,0,FALSE,0
